Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Cell Line],Characteristics [Cell Cycle Phase],Term Source 3 REF,Term Source 3 Accession,Experimental Condition [Sister Chromatid Labelling],Experimental Condition [Genome Editing],Experimental Condition [ # fill in],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Gene Annotation Comments],Assay Name,Source Name,Image File,Comment [Image File Path],Comment [Image File Comments],Comment [Image File Type],Channels,Processed Data File,,,,,
WT_G2,220125_5388_WT_c1_hemi_G2_15h_release_minus_ICRF_zoom4.8-08-08.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_21,220125_5388_WT_c1_hemi_G2_15h_release_minus_ICRF_zoom4.8-08-08.czi #1.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_WT_c1_hemi_G2_15h_release_minus_ICRF_zoom4.8-08-08.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_22,220125_5388_WT_c1_hemi_G2_15h_release_minus_ICRF_zoom4.8-08-08.czi #2.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_WT_c1_hemi_G2_15h_release_minus_ICRF_zoom4.8-08-08.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_23,220125_5388_WT_c1_hemi_G2_15h_release_minus_ICRF_zoom4.8-08-08.czi #3.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_WT_c1_hemi_G2_15h_release_minus_ICRF_zoom4.8-08-08.czi #4.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_24,220125_5388_WT_c1_hemi_G2_15h_release_minus_ICRF_zoom4.8-08-08.czi #4.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_WT_c1_hemi_G2_rep1_15h_release_minus_ICRF_zoom4.8-05-05.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_25,220125_5388_WT_c1_hemi_G2_rep1_15h_release_minus_ICRF_zoom4.8-05-05.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_WT_c1_hemi_G2_rep1_15h_release_minus_ICRF_zoom4.8-06-06.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_26,220125_5388_WT_c1_hemi_G2_rep1_15h_release_minus_ICRF_zoom4.8-06-06.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_WT_c1_hemi_G2_rep1_15h_release_minus_ICRF_zoom4.8-07-07.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_27,220125_5388_WT_c1_hemi_G2_rep1_15h_release_minus_ICRF_zoom4.8-07-07.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-02-45.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_28,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-02-45.czi #1.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-02-45.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_29,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-02-45.czi #2.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-02-45.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_30,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-02-45.czi #3.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-02-45.czi #4.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_31,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-02-45.czi #4.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-03-46.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_32,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-03-46.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-04-47.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_33,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-04-47.czi #1.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-04-47.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_34,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-04-47.czi #2.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-08-48.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_35,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-08-48.czi #1.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-08-48.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_36,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-08-48.czi #2.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-09-49.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_37,220125_5388_wt_c1_rep2_hemi_G2_15h_release_zoom4_8-09-49.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c2_rep1_hemi_G2_15h_release_zoom4_8-01-53.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_38,220125_5388_wt_c2_rep1_hemi_G2_15h_release_zoom4_8-01-53.czi #1.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c2_rep1_hemi_G2_15h_release_zoom4_8-01-53.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_39,220125_5388_wt_c2_rep1_hemi_G2_15h_release_zoom4_8-01-53.czi #2.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c2_rep1_hemi_G2_15h_release_zoom4_8-02-66.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_40,220125_5388_wt_c2_rep1_hemi_G2_15h_release_zoom4_8-02-66.czi #1.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c2_rep1_hemi_G2_15h_release_zoom4_8-02-66.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_41,220125_5388_wt_c2_rep1_hemi_G2_15h_release_zoom4_8-02-66.czi #2.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c2_rep1_hemi_G2_15h_release_zoom4_8-02-66.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_42,220125_5388_wt_c2_rep1_hemi_G2_15h_release_zoom4_8-02-66.czi #3.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c2_rep1_hemi_G2_15h_release_zoom4_8-02-66.czi #5.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_43,220125_5388_wt_c2_rep1_hemi_G2_15h_release_zoom4_8-02-66.czi #5.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c2_rep1_hemi_G2_15h_release_zoom4_8-03-54-56.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_44,220125_5388_wt_c2_rep1_hemi_G2_15h_release_zoom4_8-03-54-56.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c2_rep2_hemi_G2_15h_release_zoom4_8-02-67.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_45,220125_5388_wt_c2_rep2_hemi_G2_15h_release_zoom4_8-02-67.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c2_rep2_hemi_G2_15h_release_zoom4_8-02-71.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_46,220125_5388_wt_c2_rep2_hemi_G2_15h_release_zoom4_8-02-71.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c2_rep2_hemi_G2_15h_release_zoom4_8-04-68.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_47,220125_5388_wt_c2_rep2_hemi_G2_15h_release_zoom4_8-04-68.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c2_rep2_hemi_G2_15h_release_zoom4_8-09-69.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_48,220125_5388_wt_c2_rep2_hemi_G2_15h_release_zoom4_8-09-69.czi #1.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c2_rep2_hemi_G2_15h_release_zoom4_8-09-69.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_49,220125_5388_wt_c2_rep2_hemi_G2_15h_release_zoom4_8-09-69.czi #2.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220125_5388_wt_c2_rep2_hemi_G2_15h_release_zoom4_8-12-70.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_50,220125_5388_wt_c2_rep2_hemi_G2_15h_release_zoom4_8-12-70.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220601_5517_wt_hemi_15h_release_g2_rep1_zoom4_8-01-70.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_51,220601_5517_wt_hemi_15h_release_g2_rep1_zoom4_8-01-70.czi #1.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220601_5517_wt_hemi_15h_release_g2_rep1_zoom4_8-01-70.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_52,220601_5517_wt_hemi_15h_release_g2_rep1_zoom4_8-01-70.czi #3.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220601_5517_wt_hemi_15h_release_g2_rep1_zoom4_8-01-70.czi #4.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_53,220601_5517_wt_hemi_15h_release_g2_rep1_zoom4_8-01-70.czi #4.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220601_5517_wt_hemi_15h_release_g2_rep1_zoom4_8-01-70.czi #5.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_54,220601_5517_wt_hemi_15h_release_g2_rep1_zoom4_8-01-70.czi #5.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220601_5517_wt_hemi_15h_release_g2_rep1_zoom4_8-01-70.czi #6.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_55,220601_5517_wt_hemi_15h_release_g2_rep1_zoom4_8-01-70.czi #6.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220601_5517_wt_hemi_15h_release_g2_rep1_zoom4_8-02-71.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_56,220601_5517_wt_hemi_15h_release_g2_rep1_zoom4_8-02-71.czi #1.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_G2,220601_5517_wt_hemi_15h_release_g2_rep1_zoom4_8-02-71.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,,wt_g2_one_sister,ENSG00000134057,CCNB1 (Cyclin B1),,sister_chromatid_labelling,wt_g2_one_sister_cell_57,220601_5517_wt_hemi_15h_release_g2_rep1_zoom4_8-02-71.czi #2.tif_registered.tif,idr_upload/images/experiment1/wt_g2/wt_g2_one_sister,Image uploaded as part of experiment A. Separate analysis performed here.,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
